1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofStyle,SaleCondition,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg
1689,0,0,None,3,1Fam,4,3,1383.0,0.0,0,6,1.0,0.0,2,297.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,5,1,PConc,2,6,432.0,2.0,5,3,5,Attchd,1991.0,1689,0,2,1Story,1,3,Lvl,0,9990,Inside,74.0,3,0,20,RL,0.0,None,None,0,7,Mitchel,120,4,3,2,0,3,Gable,Normal,0,6,1680.0,428,2008,3.0,548,3801.0,1991.0
1501,0,0,None,2,TwnhsE,4,0,893.0,0.0,2,6,1.0,0.0,2,384.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,5,1,CBlock,2,6,512.0,2.0,5,0,5,Attchd,1986.0,1501,0,2,1Story,1,2,Lvl,0,4084,Inside,42.0,0,0,120,RL,340.0,BrkFace,None,0,7,Timber,0,5,6,2,0,3,Gable,Normal,0,6,1277.0,240,2008,3.0,240,3290.0,1986.0
1537,0,0,None,3,1Fam,4,1,1036.0,0.0,2,6,1.0,0.0,0,482.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,788.0,3.0,5,0,5,Attchd,2007.0,1537,0,0,1Story,1,2,HLS,0,11563,Inside,74.0,0,0,20,RL,258.0,Stone,None,0,4,Timber,26,4,7,2,0,3,Hip,Normal,0,8,1518.0,0,2008,3.0,26,3843.0,2006.5
920,860,0,None,3,1Fam,4,0,770.0,0.0,2,6,1.0,0.0,2,150.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,612.0,2.0,5,0,5,Attchd,2007.0,1780,1,0,2Story,1,2,HLS,0,12852,Corner,107.0,0,0,60,RL,0.0,None,None,0,1,Timber,192,4,7,2,0,3,Gable,Partial,0,6,920.0,0,2008,3.5,192,3312.0,2007.0
712,730,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,352.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,3,0,PConc,2,6,400.0,2.0,5,0,5,BuiltIn,2007.0,1442,1,2,SLvl,1,3,Lvl,0,9802,Inside,73.0,3,0,80,RL,0.0,None,None,0,4,Timber,0,4,4,2,0,3,Gable,Normal,0,6,352.0,100,2008,2.5,100,2194.0,2006.5
796,816,0,None,3,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,2,796.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,666.0,3.0,5,0,5,Attchd,2008.0,1612,1,0,2Story,1,2,HLS,0,12018,Corner,81.0,0,0,60,RL,60.0,Stone,None,0,10,Timber,64,4,6,2,0,3,Gable,Partial,0,6,796.0,0,2008,2.5,64,3074.0,2008.0
1495,0,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1495.0,Y,Norm,4,192,4,3,Wd Sdng,Wd Sdng,4,5,1,CBlock,2,6,438.0,2.0,5,3,5,Attchd,1989.0,1495,0,0,1Story,1,3,Lvl,0,12890,Inside,75.0,0,0,20,RL,128.0,BrkFace,None,0,7,Timber,0,4,5,2,0,3,Gable,Normal,0,8,1495.0,252,2008,2.0,444,3428.0,1989.0
1256,0,0,None,3,1Fam,1,0,920.0,60.0,2,5,0.0,0.0,2,276.0,Y,Norm,4,0,2,2,Plywood,HdBoard,4,1,1,CBlock,2,6,578.0,2.0,5,3,5,Attchd,1986.0,1256,0,0,1Story,1,2,Lvl,0,18265,Corner,93.0,3,0,20,RL,228.0,BrkFace,None,0,3,Timber,0,4,5,2,0,3,Gable,Normal,0,6,1256.0,282,2008,2.0,282,3090.0,1986.0
1440,0,0,None,3,1Fam,4,0,1029.0,0.0,2,6,1.0,0.0,0,403.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,467.0,2.0,5,0,5,Attchd,2003.0,1440,0,0,1Story,1,2,Lvl,0,11202,Inside,82.0,0,0,20,RL,206.0,BrkFace,None,0,6,Timber,95,4,7,2,0,3,Hip,Normal,0,7,1432.0,185,2008,3.0,280,3339.0,2003.0
1675,0,0,None,3,1Fam,4,2,1223.0,0.0,2,6,1.0,0.0,0,443.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,435.0,2.0,5,2,5,Attchd,1999.0,1675,0,0,1Story,1,2,Lvl,0,7915,Inside,68.0,0,0,20,RL,0.0,None,None,0,12,Timber,52,4,5,2,0,3,Hip,Normal,0,6,1666.0,165,2008,3.0,217,3776.0,1999.5
1728,0,0,None,3,1Fam,4,0,1011.0,0.0,2,6,1.0,0.0,2,873.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,520.0,2.0,5,0,5,Attchd,2007.0,1728,0,0,1Story,1,2,HLS,0,11449,Inside,79.0,0,0,20,RL,0.0,None,None,0,1,Timber,276,4,7,2,0,3,Gable,Normal,0,7,1884.0,0,2008,3.0,276,4132.0,2007.0
1964,0,0,None,3,1Fam,4,0,1571.0,0.0,2,6,1.0,0.0,0,393.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,892.0,3.0,5,0,5,Attchd,2005.0,1964,1,0,1Story,1,2,Lvl,0,11447,Inside,85.0,0,0,20,RL,674.0,BrkFace,None,0,6,Timber,265,4,7,2,0,3,Gable,Normal,0,7,1964.0,0,2008,3.5,265,4820.0,2005.5
1344,0,0,None,2,Duplex,1,1,1309.0,0.0,2,6,2.0,0.0,2,35.0,Y,Norm,4,0,2,3,VinylSd,VinylSd,4,3,0,PConc,2,6,784.0,4.0,5,0,5,Attchd,1997.0,1344,0,0,SFoyer,2,3,Lvl,0,8940,Corner,97.0,0,0,90,RM,200.0,BrkFace,None,0,11,Mitchel,0,4,6,2,0,3,Gable,Alloca,0,8,1344.0,0,2008,4.0,0,3472.0,1997.5
1092,0,0,None,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1092.0,Y,Feedr,4,0,4,3,VinylSd,VinylSd,4,3,0,PConc,1,6,0.0,0.0,3,1,3,None,0.0,1092,0,0,1Story,1,3,Lvl,0,9278,FR2,77.0,3,0,20,RL,0.0,None,None,0,2,Mitchel,52,4,4,2,0,3,Gable,Abnorml,0,5,1092.0,0,2008,1.0,52,2184.0,2007.5
1189,0,0,None,2,TwnhsE,4,3,864.0,0.0,2,6,1.0,0.0,0,325.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,3,0,PConc,2,6,392.0,2.0,5,2,5,Attchd,1997.0,1189,0,0,1Story,1,3,Lvl,0,4500,FR2,32.0,3,0,120,RM,197.0,BrkFace,None,0,4,Mitchel,122,4,5,2,0,3,Hip,Normal,0,4,1189.0,0,2008,3.0,122,2770.0,1997.0
1200,0,0,None,3,1Fam,4,0,865.0,247.0,0,3,1.0,0.0,2,88.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,850.0,3.0,5,0,5,2Types,1964.0,1200,0,2,SFoyer,1,3,Lvl,0,14137,Corner,150.0,3,0,85,RL,98.0,BrkFace,None,0,11,Mitchel,119,4,3,2,0,3,Gable,Normal,171,6,1200.0,0,2008,2.0,290,3250.0,1964.0
1040,0,0,None,3,TwnhsE,4,3,769.0,0.0,2,6,0.0,0.0,2,271.0,Y,Norm,4,0,4,3,CemntBd,CmentBd,4,3,0,PConc,1,6,499.0,2.0,5,3,5,Attchd,1975.0,1040,0,2,1Story,1,3,Lvl,0,4224,Inside,68.0,3,0,120,RM,0.0,None,None,0,6,MeadowV,100,5,4,2,0,3,Gable,Normal,0,6,1040.0,0,2008,1.0,100,2579.0,1975.0
925,550,0,None,4,TwnhsE,4,3,318.0,0.0,0,6,0.0,0.0,2,232.0,Y,Norm,4,0,4,3,CemntBd,CmentBd,4,5,1,PConc,2,6,336.0,1.0,5,3,5,Attchd,1976.0,1475,0,4,2Story,1,3,Lvl,0,2665,Inside,41.0,3,0,160,RM,0.0,None,None,0,5,MeadowV,26,6,4,2,0,3,Gable,Normal,0,6,550.0,92,2008,2.0,118,2361.0,1976.0
526,462,0,None,2,Twnhs,4,0,501.0,0.0,2,6,1.0,0.0,2,25.0,Y,Norm,4,0,2,3,CemntBd,CmentBd,4,3,0,CBlock,1,6,297.0,1.0,5,2,5,BuiltIn,1973.0,988,0,2,SFoyer,1,3,Lvl,0,1974,Inside,21.0,3,0,180,RM,0.0,None,None,0,6,MeadowV,101,6,3,2,0,3,Gable,Normal,0,5,526.0,120,2008,2.0,221,1811.0,1989.5
526,462,120,None,1,Twnhs,4,1,437.0,0.0,2,6,1.0,0.0,2,25.0,Y,Norm,4,0,4,3,CemntBd,CmentBd,1,4,1,CBlock,1,6,297.0,1.0,5,2,5,BuiltIn,1973.0,988,0,4,SLvl,1,3,Lvl,0,1596,Inside,21.0,3,0,180,RM,0.0,None,None,0,7,MeadowV,101,5,3,2,0,3,Gable,Normal,0,4,462.0,0,2008,2.0,221,1747.0,1973.0
1160,0,0,None,3,1Fam,4,3,785.0,0.0,0,6,1.0,0.0,4,328.0,Y,Norm,4,0,2,3,Plywood,Plywood,1,3,0,CBlock,1,6,257.0,1.0,5,3,5,Attchd,1968.0,1160,0,0,1Story,1,2,Lvl,0,17979,Corner,68.0,0,0,20,RL,0.0,None,Shed,500,2,Mitchel,0,5,4,2,0,3,Gable,Normal,0,6,1113.0,81,2008,2.0,81,2530.0,1968.0
546,546,0,None,3,Twnhs,4,3,358.0,0.0,2,6,0.0,0.0,4,188.0,Y,Norm,4,0,2,3,CemntBd,CmentBd,4,3,0,CBlock,2,6,0.0,0.0,3,1,3,None,0.0,1092,1,0,2Story,1,3,Lvl,0,1477,Inside,21.0,3,0,160,RM,0.0,None,None,0,3,MeadowV,0,8,5,2,0,3,Gable,Normal,0,6,546.0,187,2008,2.5,187,1638.0,1988.5
816,0,0,None,2,1Fam,4,3,534.0,0.0,2,6,0.0,1.0,4,282.0,Y,Norm,4,0,2,3,VinylSd,VinylSd,1,3,0,CBlock,1,6,264.0,1.0,5,3,5,Attchd,1983.0,816,0,0,1Story,1,3,Lvl,0,6490,Inside,59.0,3,0,20,RL,0.0,None,None,0,4,Mitchel,0,6,4,2,0,3,Gable,Normal,0,4,816.0,315,2008,1.5,315,1896.0,1983.0
845,0,0,None,3,1Fam,4,3,638.0,0.0,2,6,0.0,0.0,4,207.0,Y,Norm,4,0,4,3,HdBoard,Plywood,4,3,0,CBlock,1,6,264.0,1.0,5,3,5,Attchd,1982.0,845,0,2,1Story,1,2,Lvl,0,6600,Inside,60.0,3,0,20,RL,0.0,None,None,0,7,Mitchel,0,5,4,2,0,3,Gable,Normal,0,6,845.0,0,2008,1.0,0,1954.0,1993.5
889,0,0,None,3,1Fam,4,3,647.0,0.0,0,6,0.0,0.0,4,217.0,Y,Norm,4,0,4,3,HdBoard,Plywood,4,3,0,CBlock,1,6,484.0,2.0,5,3,5,Attchd,1984.0,889,0,4,1Story,1,3,Lvl,0,12395,Corner,74.0,3,0,20,RL,0.0,None,None,0,4,Mitchel,0,5,4,2,0,3,Gable,Normal,0,6,864.0,0,2008,1.0,0,2237.0,1984.0
1150,686,0,None,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,686.0,Y,Norm,4,0,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,2,0,288.0,1.0,1,3,5,Detchd,1900.0,1836,0,0,2.5Unf,1,3,Low,0,56600,Inside,68.0,0,0,70,RL,0.0,None,None,0,1,IDOTRR,0,0,4,0,0,3,Hip,Normal,0,7,686.0,0,2008,2.0,0,2810.0,1925.0
1587,0,0,None,3,1Fam,4,3,838.0,0.0,1,6,0.0,0.0,4,749.0,Y,Norm,4,0,4,3,MetalSd,MetalSd,4,2,1,CBlock,2,6,525.0,2.0,5,3,5,Attchd,1971.0,1587,0,4,1Story,1,3,Lvl,0,10667,Inside,85.0,3,0,20,RL,302.0,BrkFace,None,0,3,NAmes,44,5,5,2,0,3,Gable,Normal,0,7,1587.0,0,2007,2.0,44,3699.0,1971.0
754,630,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,390.0,2.0,5,0,5,BuiltIn,1997.0,1384,1,2,SLvl,1,3,HLS,0,8872,Inside,56.0,0,0,80,RL,0.0,None,None,0,3,Gilbert,0,4,5,2,0,3,Gable,Normal,0,7,384.0,0,2007,2.5,0,2158.0,1997.0
924,770,0,None,3,1Fam,4,3,186.0,0.0,3,6,0.0,0.0,2,206.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,2,5,1,PConc,2,6,398.0,2.0,5,0,5,BuiltIn,1994.0,1694,1,2,SLvl,1,3,Lvl,0,10147,CulDSac,68.0,0,0,80,RL,32.0,BrkFace,None,0,3,Gilbert,64,4,5,2,0,3,Gable,Normal,0,7,392.0,256,2007,2.5,320,2484.0,1994.0
947,767,0,None,3,1Fam,4,3,871.0,0.0,0,6,1.0,0.0,2,52.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,451.0,2.0,5,0,5,Attchd,2000.0,1714,1,2,2Story,1,3,Lvl,0,8637,Inside,68.0,0,0,60,RL,0.0,None,None,0,4,Gilbert,48,4,5,2,0,3,Gable,Abnorml,0,7,923.0,256,2007,3.5,304,3088.0,1999.5
691,862,0,None,3,1Fam,4,3,414.0,0.0,5,6,0.0,0.0,2,277.0,Y,Norm,4,0,4,2,HdBoard,HdBoard,4,3,0,PConc,2,6,420.0,2.0,5,0,5,Attchd,1996.0,1553,1,2,2Story,1,2,Lvl,0,7875,Inside,63.0,3,0,60,RL,0.0,None,None,0,8,Gilbert,44,4,6,2,0,3,Gable,Normal,0,6,691.0,0,2007,2.5,44,2664.0,1996.0
957,1342,0,None,5,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,938.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,5,1,PConc,3,6,482.0,2.0,5,0,5,Attchd,1999.0,2299,1,0,2Story,1,3,Lvl,0,7500,Inside,60.0,3,0,60,RL,0.0,None,None,0,8,Gilbert,30,4,5,2,0,3,Gable,Normal,0,7,938.0,188,2007,3.5,218,3719.0,2001.0
1187,0,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1168.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,PConc,2,6,420.0,2.0,5,2,5,Attchd,1992.0,1187,0,2,1Story,1,2,Lvl,0,9556,Corner,68.0,0,0,20,RL,52.0,BrkFace,None,0,8,Gilbert,21,4,6,2,0,3,Gable,Normal,0,6,1168.0,0,2007,2.0,21,2775.0,1992.5
910,732,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,903.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,5,1,PConc,2,6,392.0,2.0,5,2,5,Attchd,1993.0,1642,1,2,2Story,1,3,Lvl,0,7655,CulDSac,68.0,0,0,60,RL,0.0,None,None,0,7,Gilbert,84,4,5,2,0,3,Gable,Normal,0,7,903.0,290,2007,2.5,374,2937.0,1993.5
1128,0,0,None,3,1Fam,4,0,550.0,0.0,1,6,1.0,0.0,4,752.0,Y,Norm,4,246,4,3,HdBoard,HdBoard,2,5,1,CBlock,1,6,480.0,2.0,5,3,5,Attchd,1964.0,1128,0,1,1Story,1,3,Lvl,0,18160,Inside,160.0,3,0,20,RL,138.0,BrkCmn,None,0,3,Gilbert,108,5,5,1,0,3,Gable,Alloca,0,6,1302.0,0,2007,2.0,354,2910.0,1964.0
1179,0,0,None,2,TwnhsE,4,1,248.0,0.0,2,6,1.0,0.0,2,918.0,Y,Norm,4,0,4,2,CemntBd,CmentBd,4,3,0,CBlock,2,6,480.0,2.0,5,2,5,Attchd,1988.0,1179,0,2,1Story,1,3,Lvl,0,4740,Inside,38.0,0,0,120,RL,0.0,None,None,0,10,StoneBr,108,4,7,2,0,3,Gable,Normal,135,5,1166.0,0,2007,3.0,243,2825.0,1988.0
1321,0,0,None,1,TwnhsE,4,1,926.0,0.0,2,6,1.0,0.0,2,386.0,Y,Norm,4,140,4,2,CemntBd,CmentBd,4,5,1,PConc,1,6,484.0,2.0,5,2,5,Attchd,1990.0,1321,0,2,1Story,1,2,HLS,0,5118,Inside,35.0,0,0,120,RL,0.0,None,None,0,8,StoneBr,64,4,7,2,0,3,Gable,Normal,0,4,1312.0,0,2007,2.0,204,3117.0,1990.0
1164,1377,0,None,4,1Fam,4,2,986.0,0.0,2,6,1.0,0.0,0,163.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,3,6,729.0,3.0,5,0,5,BuiltIn,2005.0,2541,1,0,2Story,1,0,Lvl,0,12328,Inside,98.0,0,0,60,RL,146.0,Stone,None,0,7,StoneBr,32,4,7,2,0,3,Hip,Normal,0,10,1149.0,120,2007,4.5,152,4419.0,2005.0
2338,0,0,None,4,1Fam,4,0,1101.0,0.0,2,6,1.0,0.0,0,1559.0,Y,PosN,4,0,4,0,VinylSd,VinylSd,4,2,2,PConc,2,6,1110.0,3.0,5,0,2,Attchd,2005.0,2338,1,0,1Story,1,2,Lvl,0,51974,CulDSac,52.0,0,0,20,RL,710.0,BrkFace,None,0,6,StoneBr,135,4,8,2,0,3,Hip,Partial,322,8,2660.0,0,2007,3.5,457,6108.0,2006.5
1424,0,0,None,3,2fmCon,4,1,1047.0,0.0,0,6,1.0,0.0,2,53.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,4,828.0,3.0,5,3,5,2Types,1969.0,1424,1,4,1Story,1,3,Lvl,0,41600,FR2,195.0,0,0,190,RL,0.0,None,None,0,11,Gilbert,0,4,4,0,0,3,Gable,Normal,0,7,1100.0,144,2007,2.5,144,3352.0,1979.5
1612,0,0,None,2,TwnhsE,4,1,797.0,0.0,2,6,1.0,0.0,0,815.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,2,1,PConc,2,6,556.0,2.0,5,0,5,Attchd,2006.0,1612,0,0,1Story,1,0,HLS,0,8035,Inside,61.0,0,0,120,RL,165.0,BrkFace,None,0,3,StoneBr,164,4,8,2,0,3,Gable,Normal,0,6,1612.0,0,2007,3.0,164,3780.0,2006.0
2234,0,0,None,1,1Fam,1,1,1558.0,0.0,2,6,1.0,0.0,0,662.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,1,6,724.0,2.0,5,2,5,Attchd,2006.0,2234,1,0,1Story,1,2,HLS,0,14082,Inside,85.0,0,0,20,RL,945.0,BrkFace,None,0,1,StoneBr,80,4,7,2,0,3,Hip,Normal,0,7,2220.0,390,2007,2.5,470,5178.0,2006.0
2042,0,0,None,3,1Fam,4,1,1152.0,0.0,2,6,1.0,0.0,0,590.0,Y,PosA,4,0,4,0,CemntBd,CmentBd,4,2,1,PConc,2,6,724.0,3.0,5,0,5,Attchd,2007.0,2042,0,0,1Story,1,0,HLS,0,13870,Inside,81.0,0,0,20,RL,250.0,BrkFace,None,0,10,StoneBr,52,4,9,2,0,3,Hip,Partial,174,8,1742.0,240,2007,3.0,466,4508.0,2006.5
1284,0,0,None,3,1Fam,4,3,256.0,0.0,2,6,1.0,0.0,2,1028.0,Y,Norm,4,192,4,3,HdBoard,HdBoard,4,3,0,CBlock,2,6,480.0,2.0,5,3,5,Attchd,1984.0,1284,0,4,1Story,1,3,Lvl,0,10960,Inside,68.0,0,0,20,RL,0.0,None,None,0,4,NWAmes,0,4,5,2,0,3,Hip,Abnorml,0,5,1284.0,0,2007,3.0,192,3048.0,1984.0
725,754,0,None,3,1Fam,4,3,321.0,0.0,0,6,0.0,0.0,2,404.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,5,1,CBlock,2,6,484.0,2.0,5,2,5,Attchd,1981.0,1479,1,0,2Story,1,2,Lvl,0,12090,Inside,78.0,3,0,60,RL,306.0,BrkFace,None,0,3,NWAmes,72,6,6,2,0,3,Gable,Normal,0,6,725.0,167,2007,2.5,239,2688.0,1992.0
1664,0,0,None,3,1Fam,4,3,1328.0,0.0,2,6,1.0,0.0,2,201.0,Y,Norm,4,0,4,3,Plywood,Plywood,4,5,1,CBlock,2,6,663.0,2.0,5,0,5,Attchd,1978.0,1664,0,4,1Story,1,2,Lvl,0,12299,Inside,93.0,3,0,20,RL,67.0,Stone,None,0,9,NWAmes,0,5,6,2,0,3,Gable,Normal,0,7,1529.0,0,2007,3.0,0,3856.0,1981.5
1085,845,0,None,4,1Fam,4,3,758.0,0.0,0,6,1.0,0.0,2,22.0,Y,PosA,4,0,4,3,HdBoard,Plywood,4,5,1,CBlock,2,6,481.0,2.0,5,0,5,Attchd,1979.0,1930,1,4,2Story,1,2,Lvl,0,11339,Inside,61.0,0,0,60,RL,549.0,BrkFace,None,0,3,NWAmes,72,4,6,2,0,3,Hip,Normal,0,9,780.0,192,2007,3.5,264,3191.0,1979.0
1177,0,0,None,3,1Fam,4,3,781.0,0.0,0,6,0.0,0.0,2,372.0,Y,Norm,4,0,4,3,Plywood,Plywood,2,3,0,CBlock,2,6,495.0,2.0,5,0,5,Attchd,1984.0,1177,0,4,1Story,1,2,Lvl,0,11850,FR2,79.0,3,0,20,RL,98.0,BrkFace,None,0,8,NWAmes,103,5,5,2,0,3,Gable,Normal,0,6,1153.0,204,2007,2.0,307,2825.0,1984.0
1353,0,0,None,2,1Fam,4,3,903.0,0.0,2,6,1.0,0.0,2,356.0,Y,Norm,4,0,4,3,MetalSd,MetalSd,4,5,1,CBlock,2,6,478.0,2.0,5,2,5,Attchd,1979.0,1353,0,0,1Story,1,3,Lvl,0,10400,Inside,80.0,3,0,20,RL,253.0,BrkFace,None,0,8,NWAmes,141,4,5,2,0,3,Gable,Normal,0,5,1259.0,240,2007,3.0,381,3090.0,1989.0
1220,0,0,None,2,1Fam,4,2,492.0,121.0,0,1,0.0,1.0,4,1012.0,Y,PosN,4,249,4,3,HdBoard,HdBoard,4,5,1,CBlock,2,6,944.0,2.0,5,3,5,Attchd,1971.0,1220,0,4,1Story,1,3,Lvl,0,13001,Inside,128.0,0,0,20,RL,176.0,BrkFace,None,0,9,NWAmes,0,4,5,2,0,3,Hip,Normal,0,6,1625.0,0,2007,2.5,249,3789.0,1971.0
1324,0,0,None,3,1Fam,4,1,624.0,604.0,2,5,0.0,1.0,2,0.0,Y,PosN,4,0,4,3,Plywood,Plywood,4,1,1,CBlock,2,6,585.0,2.0,5,0,5,Attchd,1976.0,1324,0,4,SLvl,1,2,Lvl,0,8991,CulDSac,64.0,0,0,80,RL,130.0,Stone,None,0,2,NWAmes,36,5,6,2,0,3,Gable,Normal,0,5,1228.0,407,2007,2.5,443,3137.0,1976.0
1084,793,0,None,4,1Fam,4,3,931.0,153.0,0,3,1.0,0.0,4,0.0,Y,PosN,4,0,4,3,HdBoard,HdBoard,4,5,1,CBlock,2,6,488.0,2.0,5,3,5,Attchd,1974.0,1877,1,4,2Story,1,3,Lvl,0,8000,Inside,80.0,3,0,60,RL,0.0,None,None,0,11,NWAmes,96,5,5,2,0,3,Gable,Normal,0,8,1084.0,0,2007,3.5,96,3449.0,1974.0
1422,0,0,None,3,1Fam,4,3,566.0,0.0,0,6,1.0,0.0,4,359.0,Y,Norm,4,0,4,3,MetalSd,MetalSd,1,3,0,CBlock,1,3,576.0,2.0,5,3,5,Detchd,1988.0,1422,0,4,1Story,1,3,Lvl,0,9457,Inside,63.0,3,0,20,RL,0.0,None,None,0,9,NAmes,0,5,4,2,0,3,Gable,Normal,0,7,925.0,252,2007,2.0,252,2923.0,1980.0
914,0,0,None,3,1Fam,4,3,81.0,619.0,0,2,0.0,0.0,4,214.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,368.0,1.0,2,2,5,Attchd,1970.0,914,0,0,1Story,1,0,Lvl,0,7920,Inside,66.0,3,0,20,RL,32.0,BrkFace,None,0,10,NAmes,0,4,4,2,0,3,Gable,Normal,0,5,914.0,120,2007,1.0,120,2196.0,1986.0
914,0,0,None,2,1Fam,4,3,314.0,0.0,0,6,0.0,0.0,4,600.0,Y,Norm,4,0,2,3,MetalSd,MetalSd,1,3,0,BrkTil,1,6,270.0,1.0,5,3,1,Basment,1961.0,914,0,0,1Story,1,3,Lvl,0,17199,FR2,68.0,3,0,20,RL,0.0,None,None,0,7,NAmes,0,6,3,2,0,3,Gable,Normal,0,4,914.0,140,2007,1.0,140,2098.0,1961.0
1337,0,0,None,2,TwnhsE,4,2,0.0,0.0,6,6,0.0,0.0,2,1337.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,5,1,PConc,2,6,511.0,2.0,5,0,5,Attchd,2001.0,1337,0,0,1Story,1,2,Lvl,0,4113,Inside,33.0,0,0,120,RH,0.0,None,None,0,7,NAmes,68,4,5,2,0,3,Gable,Normal,0,5,1337.0,136,2007,2.0,204,3185.0,2001.0
1337,0,0,None,2,TwnhsE,4,3,930.0,0.0,2,6,1.0,0.0,2,475.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,5,1,PConc,2,6,522.0,2.0,5,0,5,Attchd,1997.0,1337,0,0,1Story,1,2,Lvl,0,10943,FR2,26.0,1,0,120,RH,0.0,None,None,0,10,NAmes,68,4,5,2,0,3,Gable,Normal,0,5,1405.0,0,2007,3.0,68,3264.0,1997.5
525,567,0,None,3,Twnhs,4,3,312.0,0.0,0,6,0.0,0.0,4,213.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,264.0,1.0,5,3,5,Detchd,1973.0,1092,1,4,2Story,1,3,Lvl,0,2205,Inside,21.0,3,0,160,RM,567.0,BrkFace,None,0,2,BrDale,0,5,5,2,0,3,Gable,Normal,0,6,525.0,144,2007,1.5,144,1881.0,1973.0
672,546,0,None,4,Twnhs,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,264.0,1.0,5,3,5,Detchd,1973.0,1218,1,0,2Story,1,0,Lvl,0,2058,Inside,21.0,3,0,160,RM,265.0,BrkFace,None,0,12,BrDale,28,4,5,2,0,3,Gable,Normal,0,7,672.0,0,2007,1.5,28,2154.0,1973.0
1055,0,0,None,2,Twnhs,4,3,632.0,6.0,2,6,0.0,0.0,2,423.0,Y,Norm,4,0,4,3,Plywood,Brk Cmn,4,3,0,CBlock,2,6,319.0,1.0,5,3,5,Attchd,1978.0,1055,0,4,1Story,1,3,Lvl,0,2304,Inside,24.0,3,0,120,RL,0.0,None,None,0,4,NPkVill,32,6,6,2,0,3,Gable,Normal,0,4,1061.0,108,2007,2.0,140,2435.0,1978.0
