1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Exterior1st,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseSF,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg
991,659,0,Grvl,3,1,3,259.0,0.0,1,6,0.0,0.0,2,667.0,Y,Norm,Norm,4,0,231,4,3,Wd Sdng,4,3,0,CBlock,2,6,468.0,2.0,5,3,5,Detchd,1979.0,1650,0,GasA,4,3044.0,1.5Fin,1,3,0,8398,56.0,3,0,0.0,None,None,0,11,OldTown,2.0,103,7,5,0,0,3,CompShg,0,Pave,6,926.0,128,2007,1950.0
687,671,0,Grvl,3,0,3,316.0,0.0,5,6,0.0,0.0,4,371.0,Y,Norm,Norm,4,0,32,2,3,VinylSd,2,2,1,BrkTil,1,6,336.0,1.0,5,3,5,Detchd,2004.0,1358,1,GasA,2,2381.0,2Story,1,2,0,3600,60.0,3,0,0.0,None,None,0,7,OldTown,1.5,32,6,4,2,0,3,CompShg,0,Pave,6,687.0,0,2007,1967.5
1312,1142,0,Grvl,3,4,3,0.0,0.0,6,6,0.0,0.0,4,819.0,Y,Norm,Norm,0,150,298,2,3,Wd Sdng,2,2,1,PConc,2,6,576.0,2.0,5,3,5,Attchd,1950.0,2454,0,GasA,4,3849.0,2.5Unf,1,3,0,13500,75.0,3,0,0.0,None,None,0,2,OldTown,2.0,148,7,6,0,0,3,CompShg,0,Pave,8,819.0,0,2007,1933.0
968,0,0,None,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,4,3,0,CBlock,1,6,331.0,1.0,5,3,1,Attchd,1956.0,968,0,GasA,2,1299.0,1Story,1,3,0,8626,52.0,3,0,1.0,None,None,0,5,OldTown,1.0,0,5,3,2,0,3,CompShg,0,Pave,5,0.0,0,2007,1956.0
1382,0,0,None,1,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,Y,Norm,Norm,4,0,40,4,3,Stucco,4,5,1,Slab,2,4,384.0,1.0,5,2,5,Attchd,1957.0,1382,0,GasA,0,1766.0,SLvl,1,3,0,11800,76.0,3,0,0.0,None,None,0,5,OldTown,2.0,40,6,3,2,0,3,CompShg,0,Pave,6,0.0,0,2007,1975.5
916,144,0,None,1,4,3,317.0,227.0,3,5,1.0,0.0,4,212.0,N,Norm,Norm,0,0,215,2,3,MetalSd,4,2,1,PConc,1,4,308.0,1.0,5,3,1,Detchd,1969.0,1060,0,GasA,4,2124.0,1Story,1,3,1,6854,55.0,3,0,0.0,None,None,0,8,BrkSide,2.0,65,6,4,2,0,3,CompShg,150,Pave,6,756.0,0,2007,1959.5
910,525,0,None,3,4,3,910.0,0.0,5,6,1.0,0.0,1,0.0,Y,RRNn,Artery,4,0,33,4,3,MetalSd,4,3,0,CBlock,1,6,308.0,1.0,5,3,5,Detchd,1950.0,1435,0,GasA,4,2653.0,1.5Fin,1,3,0,8674,55.0,3,0,0.0,None,None,0,3,BrkSide,2.0,33,5,4,2,0,3,CompShg,0,Pave,6,910.0,0,2007,1950.0
728,546,0,None,3,4,3,306.0,0.0,5,6,0.0,0.0,4,422.0,Y,Norm,Norm,4,192,192,2,3,MetalSd,4,3,0,CBlock,2,6,224.0,1.0,5,3,1,Detchd,1939.0,1274,0,GasA,0,2226.0,1.5Fin,1,3,0,6125,50.0,3,0,0.0,None,None,0,3,BrkSide,2.0,0,6,4,2,0,3,CompShg,0,Pave,6,728.0,0,2007,1968.5
608,624,0,None,3,4,2,276.0,0.0,5,6,0.0,0.0,4,324.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,1,5,2,CBlock,1,6,217.0,1.0,5,3,5,Attchd,1939.0,1232,1,GasA,0,2049.0,2Story,1,3,0,6000,50.0,3,0,0.0,None,None,0,2,BrkSide,1.5,0,5,5,2,0,3,CompShg,0,Pave,6,600.0,0,2007,1944.5
884,0,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,4,884.0,Y,Norm,Norm,4,136,136,4,2,AsbShng,2,3,0,BrkTil,1,6,240.0,1.0,5,3,5,Detchd,1939.0,884,0,GasA,0,2008.0,1.5Unf,1,3,0,6120,51.0,3,0,0.0,None,None,0,7,BrkSide,1.0,0,6,4,2,0,3,CompShg,0,Pave,5,884.0,0,2007,1944.5
861,548,0,None,3,4,3,52.0,0.0,3,6,1.0,0.0,4,809.0,Y,Norm,Norm,4,84,309,4,3,VinylSd,4,2,1,BrkTil,1,6,528.0,2.0,5,3,5,Detchd,1968.0,1409,1,GasA,2,2798.0,1.5Fin,1,3,0,6240,51.0,3,0,0.0,None,None,0,3,BrkSide,2.5,0,4,5,2,0,3,CompShg,0,Pave,6,861.0,225,2007,1944.0
899,423,0,None,4,4,3,48.0,0.0,5,6,1.0,0.0,4,624.0,Y,Norm,Norm,4,0,0,2,3,Wd Sdng,2,3,0,BrkTil,1,6,280.0,1.0,5,3,5,Detchd,1939.0,1322,0,GasA,0,2274.0,1.5Fin,1,3,0,6240,52.0,3,0,0.0,None,None,0,7,BrkSide,2.0,0,7,4,2,0,3,CompShg,0,Pave,7,672.0,0,2007,1945.5
1014,412,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,966.0,Y,Norm,Norm,4,96,270,4,3,Wd Sdng,0,2,1,BrkTil,1,6,230.0,1.0,5,3,1,Detchd,1930.0,1426,0,GasA,0,2622.0,1.5Fin,1,3,0,6240,52.0,3,0,0.0,None,None,0,7,BrkSide,1.0,0,6,4,2,0,3,CompShg,0,Pave,6,966.0,174,2007,1961.0
903,378,0,None,2,4,3,351.0,0.0,0,6,1.0,0.0,4,405.0,Y,Norm,Norm,0,0,25,4,3,Wd Sdng,4,3,0,BrkTil,1,6,379.0,2.0,5,3,5,Detchd,1926.0,1281,0,GasA,2,2416.0,1.5Fin,1,2,0,6120,51.0,3,0,0.0,None,None,0,8,BrkSide,2.0,0,5,4,2,0,3,CompShg,0,Pave,6,756.0,25,2007,1938.0
1100,1164,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,1100.0,Y,Norm,Norm,0,0,152,2,3,Wd Sdng,2,3,0,CBlock,2,6,408.0,1.0,5,3,5,Detchd,1950.0,2264,1,GasA,0,3772.0,2Story,1,3,0,7755,47.0,3,0,0.0,None,None,0,5,OldTown,2.5,152,7,5,2,0,3,CompShg,0,Pave,8,1100.0,0,2007,1956.5
752,624,0,Pave,3,4,3,0.0,0.0,6,6,0.0,0.0,4,768.0,Y,Norm,Norm,4,144,198,2,3,Wd Sdng,4,3,0,PConc,1,6,576.0,2.0,5,3,5,Detchd,1977.0,1376,0,GasA,0,2720.0,1.5Fin,1,2,0,8850,60.0,3,0,0.0,None,None,0,2,BrkSide,1.0,54,6,5,1,0,3,CompShg,0,Pave,7,768.0,0,2007,1935.0
960,356,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,1,750.0,Y,RRAn,Norm,4,0,0,4,3,HdBoard,4,3,0,PConc,1,6,576.0,2.0,5,3,5,Detchd,1965.0,1316,0,GasA,4,2642.0,1.5Fin,1,3,0,8550,60.0,3,0,0.0,None,None,0,10,BrkSide,1.0,0,4,4,2,0,3,CompShg,0,Pave,7,750.0,0,2007,1938.0
672,672,0,None,3,4,3,336.0,0.0,5,6,1.0,0.0,4,336.0,N,Feedr,Norm,0,70,70,4,3,Wd Sdng,0,2,1,BrkTil,1,6,456.0,2.0,5,3,5,Attchd,1979.0,1344,1,GasA,2,2472.0,2Story,1,2,0,5700,60.0,0,0,0.0,None,None,0,9,OldTown,2.5,0,5,6,2,0,3,CompShg,0,Pave,6,672.0,0,2007,1959.5
933,240,0,Grvl,3,4,3,0.0,0.0,6,6,0.0,0.0,4,592.0,N,Norm,Norm,0,77,102,4,3,AsbShng,2,3,0,CBlock,2,6,240.0,1.0,1,3,5,Detchd,1920.0,1173,0,GasA,4,2005.0,1.5Fin,1,3,0,5680,40.0,3,0,0.0,None,None,0,9,OldTown,2.0,25,3,4,2,0,3,CompShg,0,Pave,7,592.0,0,2007,1925.5
969,245,0,Grvl,2,4,3,0.0,0.0,6,6,0.0,0.0,4,969.0,N,Norm,Norm,0,77,77,4,3,AsbShng,2,3,0,CBlock,1,6,216.0,1.0,5,3,5,Detchd,1920.0,1214,0,GasA,4,2399.0,1.5Fin,1,3,0,5680,40.0,3,0,0.0,None,None,0,9,OldTown,1.0,0,2,4,0,0,3,CompShg,0,Pave,6,969.0,0,2007,1925.5
1497,797,0,None,5,4,3,375.0,0.0,1,6,0.0,0.0,4,366.0,Y,Norm,Norm,4,0,110,4,3,HdBoard,4,2,1,CBlock,3,6,658.0,2.0,5,3,5,Attchd,1963.0,2294,0,GasA,1,3693.0,SLvl,1,3,0,13200,120.0,3,0,234.0,BrkFace,None,0,4,IDOTRR,3.0,110,5,5,2,0,3,CompShg,0,Pave,9,741.0,0,2007,1963.0
976,976,0,Grvl,4,4,3,354.0,398.0,3,5,0.0,0.0,4,224.0,Y,Norm,Norm,4,0,501,0,3,VinylSd,4,5,2,CBlock,1,6,299.0,1.0,5,0,5,Detchd,1950.0,1952,1,GasA,0,3227.0,2Story,1,2,0,9780,60.0,3,0,0.0,None,None,0,4,IDOTRR,1.5,0,8,6,2,0,3,CompShg,216,Pave,8,976.0,285,2007,1977.5
1138,1042,0,Grvl,3,0,3,375.0,0.0,3,6,0.0,0.0,4,763.0,Y,Norm,Norm,4,170,170,4,3,MetalSd,4,2,1,CBlock,1,6,720.0,2.0,5,3,5,Detchd,2006.0,2180,1,GasA,2,4038.0,1.5Fin,1,3,0,10320,60.0,3,0,0.0,None,None,0,5,IDOTRR,1.5,0,4,5,0,0,3,CompShg,0,Pave,7,1138.0,0,2007,1932.5
838,477,0,Grvl,3,4,3,681.0,127.0,5,0,1.0,0.0,1,0.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,4,3,0,BrkTil,2,6,436.0,2.0,5,2,5,Detchd,1958.0,1315,0,GasA,4,2559.0,1.5Fin,1,3,0,4330,52.0,3,0,0.0,None,None,0,2,IDOTRR,3.0,0,5,3,2,0,3,CompShg,0,Pave,5,808.0,0,2007,1958.0
866,504,0,Grvl,3,0,3,0.0,0.0,6,6,0.0,0.0,4,771.0,Y,Artery,Norm,4,0,309,1,1,Wd Sdng,4,3,0,CBlock,2,6,264.0,1.0,1,3,5,Detchd,1910.0,1484,0,GasA,1,2519.0,1.5Fin,1,3,0,10320,60.0,3,114,0.0,None,None,0,9,IDOTRR,2.0,211,0,3,0,0,3,CompShg,84,Pave,6,771.0,14,2007,1930.0
1262,1005,0,None,3,4,3,288.0,0.0,0,6,1.0,0.0,4,717.0,Y,Feedr,Norm,4,0,521,2,3,Wd Sdng,4,2,2,CBlock,1,6,498.0,2.0,5,0,5,Attchd,1937.0,2267,1,GasA,4,3770.0,2Story,1,3,0,12888,107.0,3,0,0.0,None,None,0,4,Sawyer,2.5,0,7,6,2,0,3,CompShg,0,Pave,7,1005.0,521,2007,1958.5
778,504,0,None,2,4,3,485.0,0.0,0,6,1.0,0.0,4,187.0,N,Norm,Norm,4,0,88,4,3,Plywood,2,3,0,CBlock,1,6,240.0,1.0,5,3,5,Detchd,1942.0,1282,0,GasA,4,2194.0,1.5Fin,1,3,0,4484,59.0,0,0,0.0,None,None,0,7,SWISU,2.0,88,5,4,2,0,3,CompShg,0,Pave,4,672.0,0,2007,1960.5
999,0,0,None,3,4,0,925.0,0.0,0,6,1.0,0.0,2,0.0,Y,Norm,Norm,4,0,216,4,3,HdBoard,2,3,0,CBlock,1,6,308.0,1.0,5,3,5,Detchd,1963.0,999,0,GasA,4,2232.0,SFoyer,1,3,0,11235,75.0,3,0,0.0,None,None,0,3,Sawyer,2.0,176,4,4,2,0,3,CompShg,0,Pave,6,925.0,40,2007,1963.0
1452,0,0,None,2,4,0,785.0,0.0,1,6,1.0,0.0,2,635.0,Y,Norm,Norm,4,88,180,4,3,HdBoard,4,5,1,CBlock,1,3,572.0,2.0,5,3,5,Detchd,1964.0,1452,0,GasA,2,3444.0,SFoyer,1,3,0,11235,75.0,3,0,30.0,BrkFace,None,0,11,Sawyer,2.0,0,4,4,2,0,3,CompShg,0,Pave,6,1420.0,92,2007,1972.0
1005,0,0,None,3,4,3,513.0,144.0,5,3,1.0,0.0,4,348.0,Y,Feedr,Norm,4,0,0,4,3,HdBoard,2,3,0,CBlock,1,6,440.0,2.0,5,3,5,Detchd,1964.0,1005,0,GasA,4,2450.0,1Story,1,3,0,14299,62.0,3,0,0.0,None,None,0,7,Sawyer,2.0,0,2,3,0,0,3,CompShg,0,Pave,5,1005.0,0,2007,1964.0
1020,0,0,None,3,4,1,68.0,722.0,3,1,0.0,1.0,4,190.0,Y,Norm,Norm,4,0,0,2,2,HdBoard,4,4,1,CBlock,2,6,528.0,2.0,5,3,5,Detchd,1970.0,1020,0,GasA,4,2528.0,SLvl,1,3,0,14149,65.0,0,0,50.0,BrkFace,None,0,5,Sawyer,2.5,0,7,4,2,0,3,CompShg,0,Pave,5,980.0,0,2007,1982.5
1040,0,0,None,3,4,0,249.0,761.0,5,1,1.0,0.0,4,30.0,Y,Norm,Norm,4,0,90,4,3,HdBoard,2,3,0,CBlock,1,6,264.0,1.0,5,2,5,Attchd,1966.0,1040,0,GasA,4,2344.0,1Story,1,3,0,11677,72.0,0,0,442.0,BrkFace,None,0,2,Sawyer,2.0,90,3,4,2,0,3,CompShg,0,Pave,6,1040.0,0,2007,1966.0
868,0,0,None,2,4,0,748.0,0.0,2,6,1.0,0.0,2,20.0,Y,Feedr,Norm,4,0,138,4,3,HdBoard,0,3,0,CBlock,1,6,576.0,2.0,5,3,5,Detchd,1989.0,868,0,GasA,2,2212.0,1Story,1,3,0,8425,70.0,3,0,0.0,None,None,0,5,Sawyer,2.0,0,5,4,2,0,3,CompShg,0,Pave,6,768.0,138,2007,1980.5
897,0,0,None,3,4,2,168.0,288.0,5,1,0.0,0.0,4,420.0,Y,Norm,Norm,4,0,0,4,3,HdBoard,4,3,0,CBlock,1,6,264.0,1.0,5,2,5,Attchd,1968.0,897,0,GasA,4,2037.0,1Story,1,3,0,8665,86.0,0,0,89.0,BrkFace,None,0,1,Sawyer,1.0,0,4,4,2,0,3,CompShg,0,Pave,5,876.0,0,2007,1968.0
943,0,0,None,2,4,3,114.0,529.0,3,1,1.0,0.0,4,300.0,Y,Norm,Norm,4,0,132,2,3,MetalSd,4,3,0,CBlock,1,6,528.0,2.0,5,3,5,Detchd,1972.0,943,0,GasA,4,2414.0,1Story,1,3,0,8398,72.0,0,0,323.0,BrkFace,None,0,6,Sawyer,2.0,0,4,4,2,0,3,CompShg,0,Pave,5,943.0,132,2007,1967.0
912,0,0,None,3,4,3,216.0,435.0,5,0,1.0,0.0,4,261.0,Y,Feedr,Norm,4,0,204,2,3,Plywood,2,3,0,CBlock,1,6,315.0,1.0,5,3,5,Detchd,1966.0,912,0,GasA,0,2139.0,1Story,1,2,0,8169,72.0,3,0,0.0,None,None,0,7,Sawyer,2.0,0,6,4,2,0,3,CompShg,0,Pave,6,912.0,204,2007,1966.0
1375,0,0,None,3,4,3,386.0,522.0,5,0,1.0,0.0,4,332.0,Y,PosA,Norm,4,0,0,4,3,BrkFace,4,2,1,CBlock,1,6,323.0,1.0,5,3,5,Attchd,1956.0,1375,0,GasA,2,2938.0,1Story,1,3,1,14175,81.0,3,0,0.0,None,None,0,12,Sawyer,2.0,0,4,4,2,0,3,CompShg,0,Pave,6,1240.0,0,2007,1977.0
1567,1087,0,None,4,4,3,267.0,0.0,1,6,0.0,0.0,2,404.0,Y,Feedr,Norm,4,0,698,1,3,Wd Sdng,4,2,1,CBlock,3,4,638.0,2.0,5,3,5,Attchd,1946.0,2654,0,GasA,1,3963.0,2Story,1,3,0,16779,99.0,3,0,356.0,BrkFace,Shed,500,5,Sawyer,3.0,570,3,4,2,0,3,CompShg,0,Pave,11,671.0,128,2007,1958.0
798,504,0,None,2,4,3,258.0,0.0,0,6,0.0,0.0,4,422.0,Y,Norm,Norm,0,0,126,4,3,Wd Sdng,2,2,2,BrkTil,1,6,224.0,1.0,5,3,5,Attchd,1940.0,1302,1,GasA,0,2206.0,1.5Fin,1,2,0,6960,70.0,3,0,0.0,None,None,0,7,Sawyer,1.5,0,7,6,2,0,3,CompShg,126,Pave,6,680.0,0,2007,1969.0
1299,0,0,None,3,4,3,736.0,0.0,5,6,0.0,0.0,4,231.0,Y,Norm,Norm,4,280,361,4,3,VinylSd,4,5,1,CBlock,1,6,494.0,2.0,5,3,5,Attchd,1954.0,1299,0,GasA,4,2760.0,1Story,1,2,0,11375,91.0,3,0,0.0,None,None,0,10,Sawyer,1.0,0,4,5,2,0,3,CompShg,0,Pave,6,967.0,81,2007,1974.5
1176,0,0,None,3,4,2,190.0,873.0,5,1,1.0,0.0,4,95.0,Y,Feedr,Norm,4,0,0,4,3,Plywood,4,2,2,CBlock,1,6,303.0,1.0,5,3,5,Attchd,1958.0,1176,0,GasA,4,2637.0,1Story,1,3,0,13770,85.0,3,0,340.0,BrkFace,None,0,10,Sawyer,2.0,0,5,4,2,0,3,CompShg,0,Pave,6,1158.0,0,2007,1978.0
998,0,0,None,3,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,N,Norm,Norm,0,140,140,4,1,Wd Sdng,4,3,0,Slab,1,3,460.0,2.0,5,3,1,2Types,1952.0,998,0,GasA,4,1458.0,1Story,1,3,0,9000,72.0,3,0,0.0,None,None,0,5,Sawyer,1.0,0,6,3,2,0,3,CompShg,0,Pave,5,0.0,0,2007,1947.5
1522,0,0,None,3,4,3,299.0,891.0,1,3,0.0,0.0,2,0.0,Y,Norm,Norm,4,0,245,4,3,Wd Sdng,0,5,1,PConc,2,6,552.0,2.0,5,0,5,Attchd,1984.0,1522,0,GasA,0,3264.0,1Story,1,3,0,11075,80.5,3,0,136.0,BrkFace,None,0,2,ClearCr,2.0,77,4,5,2,0,3,CompShg,168,Pave,7,1190.0,0,2007,1984.0
1325,0,0,None,3,1,2,300.0,0.0,1,6,0.0,0.0,4,109.0,Y,Norm,Norm,4,0,42,2,3,Wd Sdng,4,5,1,CBlock,2,6,576.0,2.0,5,3,5,Detchd,1996.0,1325,0,GasA,0,2310.0,1Story,1,2,0,17541,64.5,0,0,0.0,None,None,0,7,Edwards,2.0,42,6,4,2,0,3,CompShg,0,Pave,6,409.0,0,2007,1976.5
1630,0,0,None,3,4,3,587.0,0.0,5,6,0.0,0.0,4,486.0,Y,Norm,Norm,4,0,64,4,3,MetalSd,4,5,1,CBlock,2,4,649.0,2.0,5,3,5,Detchd,1953.0,1630,0,GasA,4,3352.0,1Story,1,3,0,22692,64.5,0,0,0.0,None,None,0,3,Edwards,2.0,64,4,4,1,0,3,CompShg,0,Pave,6,1073.0,0,2007,1953.0
1242,0,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,4,484.0,N,Feedr,Norm,4,0,0,4,3,Wd Sdng,4,3,0,CBlock,1,4,336.0,1.0,5,3,5,Attchd,1946.0,1242,0,GasA,4,2062.0,1Story,1,3,0,17808,84.0,3,0,0.0,None,None,0,7,Edwards,1.0,0,4,3,0,0,3,CompShg,0,Pave,4,484.0,0,2007,1948.0
2422,0,0,None,4,0,3,353.0,0.0,3,6,0.0,0.0,2,935.0,Y,Norm,Norm,4,0,207,2,3,MetalSd,4,2,2,CBlock,3,3,527.0,2.0,5,0,5,Attchd,1954.0,2422,0,GasA,0,4237.0,1Story,1,2,0,12671,102.0,0,0,300.0,Stone,None,0,7,ClearCr,3.0,63,6,5,2,0,3,CompShg,144,Pave,6,1288.0,0,2007,1974.0
988,638,0,None,3,4,3,491.0,0.0,1,6,0.0,0.0,4,497.0,Y,Norm,Norm,4,0,366,4,3,Wd Sdng,4,3,0,CBlock,1,6,332.0,1.0,5,3,5,Attchd,1954.0,1626,1,GasA,0,2946.0,1.5Fin,1,2,0,10512,70.0,3,0,0.0,None,None,0,5,Edwards,1.5,0,5,5,2,0,3,CompShg,0,Pave,6,988.0,366,2007,1954.0
864,0,0,None,3,4,3,453.0,0.0,5,6,0.0,1.0,4,411.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,4,3,0,CBlock,1,6,399.0,1.0,5,3,5,Attchd,1958.0,864,0,GasA,4,2127.0,1Story,1,3,0,5400,60.0,3,0,0.0,None,None,0,5,SWISU,1.5,0,4,4,2,0,3,CompShg,0,Pave,6,864.0,0,2007,1958.0
943,0,0,None,3,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,N,Norm,Norm,4,60,60,4,3,HdBoard,4,3,0,Slab,1,3,308.0,1.0,5,3,5,Detchd,1958.0,943,0,GasA,4,1251.0,1Story,1,2,0,11515,64.5,0,0,0.0,None,None,0,8,Edwards,1.0,0,4,3,0,0,3,CompShg,0,Pave,5,0.0,0,2007,1976.0
1038,0,0,None,2,4,3,283.0,755.0,3,2,0.0,0.0,4,0.0,Y,Norm,Norm,4,0,105,0,2,Wd Sdng,4,3,0,CBlock,2,6,264.0,1.0,5,2,5,Attchd,1984.0,1038,0,GasA,2,2340.0,1Story,1,3,1,3869,39.0,3,0,149.0,BrkFace,None,0,7,Edwards,2.0,105,5,4,2,0,3,CompShg,0,Pave,5,1038.0,0,2007,1984.0
1342,0,0,None,4,4,3,557.0,0.0,0,6,1.0,0.0,1,785.0,Y,Norm,Norm,4,0,0,4,3,Wd Sdng,4,3,0,CBlock,1,6,256.0,1.0,5,3,5,Detchd,1951.0,1342,0,GasA,0,2940.0,1Story,1,3,0,9280,58.0,3,0,0.0,None,None,0,4,Edwards,2.0,0,5,4,2,0,3,CompShg,0,Pave,7,1342.0,0,2007,1951.0
1080,400,0,None,4,4,2,1080.0,0.0,3,6,1.0,0.0,4,0.0,N,Norm,Norm,4,68,68,4,3,Wd Sdng,4,2,1,PConc,1,6,253.0,1.0,5,3,5,Attchd,1951.0,1480,0,GasA,4,2813.0,1.5Fin,1,3,0,11100,60.0,3,0,0.0,None,None,0,7,Edwards,2.0,0,5,4,2,0,3,CompShg,0,Pave,7,1080.0,0,2007,1972.5
986,376,0,None,4,0,3,0.0,0.0,6,6,0.0,0.0,4,951.0,N,Norm,Norm,4,0,0,1,1,MetalSd,2,3,0,BrkTil,2,6,280.0,1.0,5,3,1,Detchd,1920.0,1362,0,GasW,1,2593.0,1.5Fin,1,3,0,7550,50.0,3,0,0.0,None,None,0,3,Edwards,2.0,0,4,3,1,0,3,CompShg,0,Pave,7,951.0,0,2007,1935.0
1105,717,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,1105.0,Y,Feedr,Norm,4,1012,1207,4,3,Wd Sdng,4,4,1,CBlock,2,3,515.0,2.0,5,3,5,Attchd,1984.0,1822,0,GasA,0,3442.0,1.5Fin,1,2,0,23920,104.0,3,0,0.0,None,None,0,4,SawyerW,2.0,195,4,5,1,444,3,CompShg,0,Pave,7,1105.0,0,2007,1984.0
1029,929,0,None,3,1,3,497.0,0.0,2,6,1.0,0.0,2,282.0,Y,Norm,Norm,4,0,295,2,2,VinylSd,4,5,1,PConc,2,6,499.0,2.0,5,2,5,Attchd,1994.0,1958,1,GasA,0,3236.0,2Story,1,2,0,9317,75.0,3,0,0.0,None,None,0,7,SawyerW,3.5,93,4,6,2,0,3,CompShg,0,Pave,7,779.0,202,2007,1997.5
1651,0,0,None,3,4,0,0.0,0.0,6,6,0.0,0.0,2,1643.0,Y,Norm,Norm,4,0,268,4,2,VinylSd,4,2,1,PConc,2,6,870.0,3.0,5,0,5,Attchd,2007.0,1651,0,GasA,0,4164.0,1Story,1,2,0,9178,71.0,3,0,306.0,Stone,None,0,9,CollgCr,2.0,64,4,7,2,0,3,CompShg,0,Pave,7,1643.0,204,2007,2007.0
2140,0,0,None,3,4,0,0.0,0.0,6,6,0.0,0.0,2,2140.0,Y,Norm,Norm,4,0,168,4,2,CemntBd,4,3,0,PConc,2,6,894.0,3.0,5,0,5,Attchd,2006.0,2140,1,GasA,0,5174.0,1Story,1,2,0,10481,93.0,0,0,0.0,None,None,0,6,CollgCr,2.5,32,4,7,2,0,3,CompShg,0,Pave,8,2140.0,136,2007,2006.5
1651,0,0,None,3,4,0,0.0,0.0,6,6,0.0,0.0,2,1643.0,Y,Norm,Norm,4,0,256,4,2,VinylSd,4,2,1,PConc,2,6,870.0,3.0,5,2,5,Attchd,2007.0,1651,0,GasA,0,4164.0,1Story,1,2,0,10235,66.0,0,0,306.0,Stone,None,0,9,CollgCr,2.0,64,4,7,2,0,3,CompShg,0,Pave,7,1643.0,192,2007,2007.0
1546,0,0,None,3,4,2,20.0,0.0,2,6,0.0,0.0,2,1526.0,Y,Norm,Norm,4,0,186,4,2,VinylSd,4,3,0,PConc,2,6,796.0,3.0,5,2,5,Attchd,2005.0,1546,0,GasA,0,3888.0,1Story,1,2,0,11750,75.0,0,0,204.0,BrkFace,None,0,6,CollgCr,2.0,42,4,6,2,0,3,CompShg,0,Pave,7,1546.0,144,2007,2005.5
1500,0,0,None,3,4,3,36.0,0.0,2,6,0.0,0.0,2,1453.0,Y,Norm,Norm,4,0,182,4,2,VinylSd,4,2,1,PConc,2,6,674.0,2.0,5,2,5,Attchd,2005.0,1500,0,GasA,0,3663.0,1Story,1,2,0,8760,73.0,3,0,132.0,BrkFace,None,0,6,CollgCr,2.0,38,4,7,2,0,3,CompShg,0,Pave,7,1489.0,144,2007,2006.0
1270,0,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1270.0,Y,Norm,Norm,4,0,96,4,2,VinylSd,4,3,0,PConc,2,6,524.0,2.0,5,2,5,Attchd,2005.0,1270,0,GasA,0,3064.0,1Story,1,2,0,7242,64.0,3,0,0.0,None,None,0,7,CollgCr,2.0,96,4,6,2,0,3,CompShg,0,Pave,6,1270.0,0,2007,2005.5
879,916,0,None,3,4,1,0.0,0.0,6,6,0.0,0.0,2,879.0,Y,Norm,Norm,4,0,275,4,2,VinylSd,4,3,0,PConc,2,6,578.0,2.0,5,2,5,Attchd,2005.0,1795,1,GasA,0,3252.0,2Story,1,2,0,9316,78.0,3,0,0.0,None,None,0,10,CollgCr,2.5,111,4,6,2,0,3,CompShg,0,Pave,7,879.0,164,2007,2005.5
946,927,0,None,3,4,3,608.0,321.0,2,3,1.0,0.0,2,0.0,Y,Norm,Norm,4,0,300,4,2,HdBoard,0,5,1,PConc,2,6,619.0,2.0,5,2,5,Attchd,1988.0,1873,1,GasA,0,3421.0,2Story,1,2,0,8883,67.0,0,0,360.0,BrkFace,None,0,5,SawyerW,3.5,48,4,6,2,0,3,CompShg,144,Pave,7,929.0,108,2007,1988.0
