1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseSF,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,MoSold,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Street_Grvl,Street_Pave
546,546,0,3,4,3,384.0,0.0,0,6,0.0,0.0,4,162.0,4,0,64,4,3,4,3,0,1,6,0.0,0.0,3,1,3,0.0,1092,1,0,1638.0,1,3,0,1495,21.0,3,0,189.0,0,5,1.5,64,5,3,2,0,3,0,5,546.0,0,2007,1970.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
546,546,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,546.0,4,0,0,4,3,1,3,0,1,6,286.0,1.0,5,3,5,1976.0,1092,1,0,1924.0,1,3,0,1890,21.0,3,0,0.0,0,4,1.5,0,2,3,2,0,3,0,6,546.0,0,2007,1976.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1008,0,0,1,4,0,923.0,0.0,2,6,1.0,0.0,2,0.0,4,0,267,4,3,2,1,1,1,6,678.0,2.0,5,0,5,1977.0,1008,0,4,2609.0,1,2,0,9129,72.0,3,0,144.0,0,7,2.0,66,4,4,2,0,3,0,4,923.0,201,2007,1977.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1356,0,0,3,4,1,1148.0,0.0,2,6,2.0,0.0,2,96.0,4,0,1424,4,3,2,5,1,2,6,528.0,2.0,5,0,5,1977.0,1356,0,4,3128.0,1,3,1,15957,74.0,0,0,0.0,0,9,4.0,0,5,5,2,0,3,0,6,1244.0,1424,2007,1977.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1676,0,0,3,4,2,1112.0,0.0,0,6,1.0,0.0,4,48.0,4,0,780,1,3,0,5,2,1,4,672.0,2.0,5,2,5,1977.0,1676,1,4,3508.0,1,2,0,33983,61.0,0,0,0.0,0,5,2.5,90,5,4,1,0,3,0,6,1160.0,690,2007,1985.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
716,716,0,3,4,3,531.0,0.0,5,6,1.0,0.0,2,185.0,4,0,376,4,3,0,2,1,1,6,531.0,2.0,5,0,5,1977.0,1432,1,0,2679.0,1,3,0,8286,68.0,0,0,0.0,0,6,2.5,136,6,4,2,0,3,240,6,716.0,0,2007,1977.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
796,0,0,2,4,0,796.0,0.0,2,6,0.0,1.0,2,0.0,4,0,129,4,3,1,3,0,1,6,0.0,0.0,3,1,3,0.0,796,0,4,1592.0,1,3,0,6723,50.0,3,0,0.0,0,9,1.5,0,6,4,2,0,3,0,5,796.0,129,2007,1971.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1608,0,0,3,4,3,811.0,0.0,1,6,0.0,0.0,4,585.0,4,0,190,4,3,4,3,0,1,6,444.0,1.0,1,3,5,1961.0,1608,0,4,3448.0,1,3,0,27697,124.0,3,0,198.0,0,11,1.0,38,2,3,2,0,3,0,6,1396.0,152,2007,1961.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1178,0,0,3,4,3,1090.0,0.0,3,6,1.0,0.0,2,0.0,4,0,132,4,3,2,3,0,1,6,502.0,2.0,5,3,5,1976.0,1178,1,4,2770.0,1,3,0,11000,74.0,1,0,0.0,0,6,2.5,44,5,4,2,0,3,88,6,1090.0,0,2007,1989.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816,0,0,2,4,3,596.0,0.0,0,6,1.0,0.0,2,220.0,4,0,330,4,3,2,3,0,1,6,264.0,1.0,5,0,5,1983.0,816,0,4,1896.0,1,3,0,11625,65.0,0,0,0.0,0,5,2.0,0,6,4,2,0,3,0,4,816.0,330,2007,1983.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
887,0,0,3,4,3,516.0,0.0,0,6,0.0,1.0,4,348.0,4,0,140,4,3,4,3,0,1,6,288.0,1.0,5,2,5,1984.0,887,0,4,2039.0,1,3,0,10447,62.0,3,0,0.0,0,12,1.5,0,5,4,2,0,3,0,5,864.0,140,2007,1984.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1293,0,0,2,4,3,468.0,539.0,1,5,1.0,0.0,4,171.0,4,0,280,4,3,4,3,0,2,6,452.0,2.0,5,2,5,1954.0,1293,0,2,2923.0,1,3,0,11027,73.0,0,0,28.0,0,5,3.0,0,4,5,2,0,3,0,5,1178.0,280,2006,1954.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1024,0,0,2,4,3,773.0,0.0,5,6,1.0,0.0,4,235.0,4,0,280,2,3,4,5,2,1,6,313.0,1.0,5,3,5,1956.0,1024,0,4,2345.0,1,2,0,10533,85.0,0,0,244.0,0,8,2.0,0,5,5,2,0,3,280,5,1008.0,0,2006,1956.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1797,0,0,3,4,2,1127.0,0.0,5,6,0.0,0.0,4,490.0,4,0,0,4,3,4,5,1,1,6,963.0,3.0,5,3,5,1957.0,1797,1,1,4377.0,1,3,0,11765,73.0,0,0,302.0,0,6,1.5,0,4,4,2,0,3,0,7,1617.0,0,2006,1957.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1390,0,0,1,4,1,1110.0,0.0,0,6,1.0,0.0,2,595.0,4,0,189,4,3,4,2,2,1,2,550.0,2.0,5,3,5,1957.0,1390,1,0,3645.0,1,0,2,39384,73.0,0,0,902.0,0,10,2.5,189,5,5,2,0,3,0,4,1705.0,0,2006,1957.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1851,0,0,3,4,2,0.0,0.0,6,6,0.0,0.0,4,1851.0,4,0,146,2,3,4,5,1,2,6,506.0,2.0,5,0,5,1969.0,1851,0,2,4208.0,1,3,0,11727,90.0,3,0,434.0,0,3,2.0,146,5,6,2,0,3,0,8,1851.0,0,2006,1969.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
813,712,0,3,4,3,700.0,0.0,2,6,1.0,0.0,4,113.0,4,0,493,4,3,4,5,1,2,6,400.0,2.0,5,0,5,1997.0,1525,1,0,2738.0,1,3,0,8238,60.0,0,0,0.0,0,5,3.5,72,4,5,2,0,3,0,6,813.0,421,2006,1997.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
781,890,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,781.0,4,0,84,4,3,4,5,1,2,6,423.0,2.0,5,0,5,1995.0,1671,1,2,2875.0,1,3,0,13041,64.0,1,0,0.0,0,2,2.5,84,4,5,2,0,3,0,7,781.0,0,2006,1995.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
821,955,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,821.0,4,0,402,4,3,4,5,1,2,6,443.0,2.0,5,0,5,1996.0,1776,1,2,3040.0,1,3,0,9783,54.0,0,0,0.0,0,5,2.5,116,4,5,2,0,3,0,7,821.0,286,2006,1996.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1074,990,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1074.0,4,0,119,4,2,4,2,1,2,6,527.0,2.0,5,0,5,2005.0,2064,1,0,3665.0,1,2,0,13128,50.0,0,0,216.0,0,1,2.5,119,4,7,2,0,3,0,7,1074.0,0,2006,2005.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1700,512,0,3,4,0,60.0,0.0,2,6,1.0,0.0,2,1640.0,4,0,390,4,2,4,2,1,2,6,773.0,3.0,5,0,5,2006.0,2212,1,0,4685.0,1,2,0,13751,42.0,0,0,248.0,0,5,3.5,38,4,6,2,0,3,115,9,1700.0,237,2006,2005.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2079,608,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,2062.0,4,0,180,4,2,4,3,0,2,6,618.0,2.0,5,0,5,1994.0,2687,1,0,5367.0,1,2,0,13108,68.0,0,0,0.0,0,12,2.5,12,4,7,2,0,3,0,9,2062.0,168,2006,1994.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1169,0,0,3,4,3,705.0,0.0,2,6,0.0,1.0,2,455.0,4,0,170,4,3,2,5,1,2,6,402.0,2.0,5,0,5,1993.0,1169,0,2,2731.0,1,3,0,8076,64.0,0,0,112.0,0,7,2.5,26,5,5,2,0,3,144,6,1160.0,0,2006,1993.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1204,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1191.0,4,0,190,4,3,4,3,0,2,6,461.0,2.0,5,2,5,1987.0,1204,0,4,2856.0,1,3,0,3701,30.0,0,0,0.0,0,8,2.0,70,4,7,2,0,3,0,5,1191.0,120,2006,1987.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1414,1384,0,3,4,1,1218.0,0.0,2,6,1.0,0.0,0,180.0,4,0,219,0,2,4,2,1,3,6,670.0,3.0,5,0,5,2005.0,2798,1,0,4866.0,1,0,0,16023,59.0,0,0,600.0,0,3,4.5,37,4,8,2,0,3,0,11,1398.0,182,2006,2005.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1528,1862,0,5,4,1,0.0,0.0,6,6,0.0,0.0,0,1528.0,4,0,238,4,0,4,0,1,3,6,758.0,3.0,5,0,5,2006.0,3390,1,0,5676.0,1,0,0,18062,60.0,0,0,662.0,0,9,3.5,34,4,9,2,0,3,0,10,1528.0,204,2006,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1102,1371,0,4,1,1,205.0,0.0,2,6,0.0,0.0,0,889.0,4,0,285,4,2,4,2,1,2,6,675.0,3.0,5,0,5,2006.0,2473,1,0,4242.0,1,2,0,12292,63.0,0,0,184.0,0,7,2.5,39,4,8,2,0,3,0,11,1094.0,246,2006,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1850,848,0,4,4,3,1206.0,0.0,2,6,1.0,0.0,0,644.0,4,0,250,4,0,4,2,1,2,6,736.0,3.0,5,2,5,2006.0,2698,1,0,5284.0,1,0,0,16052,82.0,0,0,734.0,0,7,3.5,0,4,9,2,0,3,0,11,1850.0,250,2006,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1390,1405,0,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1390.0,4,0,374,4,2,4,2,1,3,6,660.0,3.0,5,0,5,2005.0,2795,1,0,4845.0,1,0,0,15922,92.0,0,0,550.0,0,1,3.5,102,4,8,2,0,3,0,10,1390.0,272,2006,2005.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1714,0,0,2,4,1,1191.0,0.0,2,6,1.0,0.0,0,523.0,4,0,211,4,2,4,2,1,2,6,517.0,2.0,5,0,5,2005.0,1714,0,0,3945.0,1,2,0,8147,60.0,3,0,230.0,0,8,3.0,55,4,8,2,0,3,0,7,1714.0,156,2006,2005.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2000,0,0,3,4,1,1416.0,0.0,2,6,1.0,0.0,0,494.0,4,0,576,4,0,4,2,2,2,6,722.0,3.0,5,3,5,2005.0,2000,1,0,4632.0,1,0,0,18261,90.0,0,0,420.0,0,9,3.5,102,4,8,2,0,3,123,8,1910.0,351,2006,2005.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1102,0,0,2,4,0,850.0,0.0,2,6,1.0,0.0,2,138.0,4,0,162,4,3,4,5,1,1,6,582.0,2.0,5,2,5,1980.0,1102,0,4,2672.0,1,3,0,10464,80.0,0,0,130.0,0,6,2.0,22,5,5,2,0,3,0,5,988.0,140,2006,1980.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
945,912,0,4,4,3,0.0,0.0,6,6,0.0,0.0,4,945.0,4,0,505,4,3,0,5,1,2,6,482.0,2.0,5,2,5,1978.0,1857,1,4,3284.0,1,3,0,10530,81.0,3,0,68.0,0,7,2.5,105,4,6,2,0,3,0,8,945.0,400,2006,1978.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1083,0,0,2,4,1,1005.0,0.0,2,6,1.0,0.0,0,42.0,4,40,484,4,2,4,1,1,1,6,596.0,2.0,5,2,5,1976.0,1083,0,4,2726.0,1,3,0,9927,80.0,0,0,252.0,0,7,2.0,0,4,6,2,0,3,0,5,1047.0,444,2006,1976.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
